,review,rating,clean_review,sentiment_text
6469,"My son feels pressure/pain after wearing the headphone, design is not good. I want to return the product but there is no return policy with this product. Disappointed.READ MORE",1,son feels pressure pain wearing headphone design good want return product return policy product disappointed read,Negative
6470,One speaker is not working.READ MORE,1,one speaker working read,Negative
6471,"Primarily, i thank Flipkart for fast delivery. I think this is the only fastest means of delivery during covid. Coming to the product - it is quite good with the appearance and fantastic with the sound. But i prefer NOT TO TAKE THIS PRODUCT because while using it will create a discomfort and u will feel a little irritating and u cant use for longer than 30min . Very tight and uncomfortableREAD MORE",3,primarily thank flipkart fast delivery think fastest means delivery covid coming product quite good appearance fantastic sound prefer take product using create discomfort u feel little irritating u cant use longer min tight uncomfortableread,Neutral
6473,Dont ever buy worst headset ever it only looks good thats allREAD MORE,1,dont ever buy worst headset ever looks good thats allread,Negative
6474,I review after 1 monthsREAD MORE,5,review monthsread,Positive
6475,Little tight and uncomfortable otherwise its very gudREAD MORE,4,little tight uncomfortable otherwise gudread,Positive
6481,"while using in bluetooth mode, i am receiving signal Noise continuously which is very irritating. But when you use using wire it is fine. In shot This have some Bluetooth Problem.READ MORE",3,using bluetooth mode receiving signal noise continuously irritating use using wire fine shot bluetooth problem read,Neutral
6482,Review After 3 month use*Awesome sound quality*Mid range king* Valuable productREAD MORE,5,review month use awesome sound quality mid range king valuable productread,Positive
6483,Very Nice Product And Good Sound Quality.READ MORE,5,nice product good sound quality read,Positive
6487,Very GoodREAD MORE,5,goodread,Positive
6488,Vary goodREAD MORE,4,vary goodread,Positive
6489,While calling the receiver cant hear what am sayingI thaught it was mic issue or something like that...then i was going for the replacement option....they send me another product ...it also shows the same issue.When connecting aux cable its better ....but not clear for reciever.If u r buying this for calling purpose k wont recomend this product...For music and movies nice....nice bass..decent sound qualityOn a single charge u will get approximate 3 hrs of battary backup..Dont buy this p...READ MORE,3,calling receiver cant hear sayingi thaught mic issue something like going replacement option send another product also shows issue connecting aux cable better clear reciever u r buying calling purpose k wont recomend product music movies nice nice bass decent sound qualityon single charge u get approximate hrs battary backup dont buy p read,Neutral
6490,"What a quality headphone 🎧 for this price... No one believes.... If, I said my bought cost.... Unbelievable price....READ MORE",5,quality headphone price one believes said bought cost unbelievable price read,Positive
6491,"The product is awesome but make the product more comfortable,stretchable 😊 it makes pressure on my  ear when I wear this for long timeREAD MORE",4,product awesome make product comfortable stretchable makes pressure ear wear long timeread,Positive
6492,Colour and sound is not goodREAD MORE,1,colour sound goodread,Negative
6493,It's an excellent product it's battery is for 8 hrs but honestly I'm using for 3 days and still the battery is 70% it's greatREAD MORE,5,excellent product battery hrs honestly using days still battery greatread,Positive
6494,Excellent 👌👌READ MORE,4,excellent read,Positive
6495,It is very very good but the wire is not a good qualityREAD MORE,4,good wire good qualityread,Positive
6496,awesome product ...READ MORE,5,awesome product read,Positive
6497,what a wonder itemREAD MORE,5,wonder itemread,Positive
6500,"the sound qaulity and bass is good ,i got a major issue with mic most of the time my sound is and very low on calls and sometimes my sound is not hearable to my friendREAD MORE",2,sound qaulity bass good got major issue mic time sound low calls sometimes sound hearable friendread,Negative
6501,Nice product.👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍...READ MORE,5,nice product read,Positive
6502,Product is too good and mindblowing performanceREAD MORE,5,product good mindblowing performanceread,Positive
6503,"It's worth and good quality of the product, I'm very happy.READ MORE",1,worth good quality product happy read,Negative
6504,"Great built quality..great battery backup..and amazing design, the only problem is it makes annoying sound when someone callsThanks..!!READ MORE",5,great built quality great battery backup amazing design problem makes annoying sound someone callsthanks read,Positive
6506,Superb Product I think you should buy this without waiting or thinking.READ MORE,5,superb product think buy without waiting thinking read,Positive
6509,Headphone is awesome but its foam around the ear is hard so i will not using this headphones for long timeREAD MORE,3,headphone awesome foam around ear hard using headphones long timeread,Neutral
6510,This product is awesome for music purpose. While talk over the phone voice is so much breaking.READ MORE,4,product awesome music purpose talk phone voice much breaking read,Positive
6511,That's good 😊READ MORE,3,good read,Neutral
6512,Amazing product loved ittyREAD MORE,5,amazing product loved ittyread,Positive
6513,After 3 months its not working properlyAnd buttons are not supporting itREAD MORE,1,months working properlyand buttons supporting itread,Negative
6514,Should buyREAD MORE,5,buyread,Positive
6515,Nice one 🔥READ MORE,5,nice one read,Positive
6517,Needs to improve its Mike quality.READ MORE,5,needs improve mike quality read,Positive
6518,AweasomeREAD MORE,4,aweasomeread,Positive
6519,Nice bass and sound qualityREAD MORE,5,nice bass sound qualityread,Positive
6520,"Osm product, only drawback you cant keep it on ears for long as it pains a lot else sound wise osm, am using it for office meetings since 20 days n it is great for that jus have to keep it on cheeks for smtime when ears pains. I have mo clue about battery backup as i have not ysed it without wireREAD MORE",5,osm product drawback cant keep ears long pains lot else sound wise osm using office meetings since days n great jus keep cheeks smtime ears pains mo clue battery backup ysed without wireread,Positive
